id,query_id,project_id,completion_time,marked_num,skip_num,video_url,query_id,start_indices,end_indices,label,feedback_type,extra,annotator_id,annotator_name
39,2c6fb07f96fc4707a72986b47eb78d53,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:14:52,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_2c6fb07f96fc4707a72986b47eb78d53.mp4,2c6fb07f96fc4707a72986b47eb78d53,96711,96811,{'1': {'0': 2}},evaluative,,1,admin
40,2cb460d073cb4061b994eb5ddba7ef71,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:15:00,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_2cb460d073cb4061b994eb5ddba7ef71.mp4,2cb460d073cb4061b994eb5ddba7ef71,65879,65979,{'1': {'0': 2}},evaluative,,1,admin
41,2cffc264b95b4d84963c4d5c61edc6db,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:15:07,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_2cffc264b95b4d84963c4d5c61edc6db.mp4,2cffc264b95b4d84963c4d5c61edc6db,134427,134527,{'1': {'0': 3}},evaluative,,1,admin
42,2d5d5693cc8a46f5a802f3a9be8c05e9,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:15:15,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_2d5d5693cc8a46f5a802f3a9be8c05e9.mp4,2d5d5693cc8a46f5a802f3a9be8c05e9,44493,44593,{'1': {'0': 3}},evaluative,,1,admin
43,2e0ddd14d538429eb5b97bf6000e6354,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:15:20,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_2e0ddd14d538429eb5b97bf6000e6354.mp4,2e0ddd14d538429eb5b97bf6000e6354,76475,76575,{'1': {'0': 0}},evaluative,,1,admin
44,2f1b0a51485c483b90b980ef11819f4b,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:15:25,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_2f1b0a51485c483b90b980ef11819f4b.mp4,2f1b0a51485c483b90b980ef11819f4b,85404,85504,{'1': {'0': 4}},evaluative,,1,admin
45,306fb159f16141169989bd5660d523bc,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:15:32,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_306fb159f16141169989bd5660d523bc.mp4,306fb159f16141169989bd5660d523bc,41009,41109,{'1': {'0': 0}},evaluative,,1,admin
46,3452a40e9a2b4cfc93071a8d230daeb2,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:15:39,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_3452a40e9a2b4cfc93071a8d230daeb2.mp4,3452a40e9a2b4cfc93071a8d230daeb2,80499,80599,{'1': {'0': 2}},evaluative,,1,admin
47,350e8eb901bf4d38918d00aaa08bebbe,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:15:46,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_350e8eb901bf4d38918d00aaa08bebbe.mp4,350e8eb901bf4d38918d00aaa08bebbe,12631,12731,{'1': {'0': 2}},evaluative,,1,admin
48,388306c8ca874cc69cc3943ab46e5764,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:15:54,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_388306c8ca874cc69cc3943ab46e5764.mp4,388306c8ca874cc69cc3943ab46e5764,124882,124982,{'1': {'0': 2}},evaluative,,1,admin
49,38fb89ccbd5a4af18557e2c455e44ade,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:16:01,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_38fb89ccbd5a4af18557e2c455e44ade.mp4,38fb89ccbd5a4af18557e2c455e44ade,28275,28375,{'1': {'0': 2}},evaluative,,1,admin
50,3aab1f2ffc144147815c945d81200b31,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:16:07,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_3aab1f2ffc144147815c945d81200b31.mp4,3aab1f2ffc144147815c945d81200b31,103732,103832,{'1': {'0': 3}},evaluative,,1,admin
51,3cf0ba7d211344e8bc46b4b17126f998,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:16:20,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_3cf0ba7d211344e8bc46b4b17126f998.mp4,3cf0ba7d211344e8bc46b4b17126f998,82311,82411,{'1': {'0': 2}},evaluative,,1,admin
52,3d00f1bd966f4428adcbdb131c81d7ca,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:16:27,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_3d00f1bd966f4428adcbdb131c81d7ca.mp4,3d00f1bd966f4428adcbdb131c81d7ca,4924,5024,{'1': {'0': 2}},evaluative,,1,admin
53,3eaafff123ac49e0b0af398e6638a26f,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:16:36,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_3eaafff123ac49e0b0af398e6638a26f.mp4,3eaafff123ac49e0b0af398e6638a26f,34039,34139,{'1': {'0': 1}},evaluative,,1,admin
54,3ef3390550ed41608947df6ca4295161,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:16:42,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_3ef3390550ed41608947df6ca4295161.mp4,3ef3390550ed41608947df6ca4295161,33339,33439,{'1': {'0': 0}},evaluative,,1,admin
55,3f645166e77e4c4c93a3e251f9c3e7fd,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:16:49,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_3f645166e77e4c4c93a3e251f9c3e7fd.mp4,3f645166e77e4c4c93a3e251f9c3e7fd,42774,42874,{'1': {'0': 2}},evaluative,,1,admin
56,42d1caf17bf34c379c0b93227458b189,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:16:55,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_42d1caf17bf34c379c0b93227458b189.mp4,42d1caf17bf34c379c0b93227458b189,108585,108685,{'1': {'0': 4}},evaluative,,1,admin
57,468c657f4bb940768fb1c18fd9f5e470,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:17:02,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_468c657f4bb940768fb1c18fd9f5e470.mp4,468c657f4bb940768fb1c18fd9f5e470,20053,20153,{'1': {'0': 2}},evaluative,,1,admin
58,4b1f4e3eec3a4015b7d9239fb40e20ff,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:17:09,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_4b1f4e3eec3a4015b7d9239fb40e20ff.mp4,4b1f4e3eec3a4015b7d9239fb40e20ff,27874,27974,{'1': {'0': 2}},evaluative,,1,admin
59,4bf09b70c97d4f498ee5880cf9524d42,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:17:17,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_4bf09b70c97d4f498ee5880cf9524d42.mp4,4bf09b70c97d4f498ee5880cf9524d42,45287,45387,{'1': {'0': 2}},evaluative,,1,admin
60,4c35410ffa654f7b840844de739e0729,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:17:24,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_4c35410ffa654f7b840844de739e0729.mp4,4c35410ffa654f7b840844de739e0729,97180,97280,{'1': {'0': 2}},evaluative,,1,admin
61,4ce37f6b9d434f239472d8450ba7bbbd,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:17:31,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_4ce37f6b9d434f239472d8450ba7bbbd.mp4,4ce37f6b9d434f239472d8450ba7bbbd,64652,64752,{'1': {'0': 0}},evaluative,,1,admin
62,4ef76afce02d4225b47629913ba11a1f,4wq8v9WLRV4D9ekCLZwMms,2024-09-02 22:17:37,1,0,@/assets/video/4wq8v9WLRV4D9ekCLZwMms_kitchen-partial-v0_offline_evaluative/4wq8v9WLRV4D9ekCLZwMms/kitchen-partial-v0_4ef76afce02d4225b47629913ba11a1f.mp4,4ef76afce02d4225b47629913ba11a1f,134421,134521,{'1': {'0': 3}},evaluative,,1,admin
