id,query_id,project_id,completion_time,marked_num,skip_num,video_url,query_id,start_indices,end_indices,label,feedback_type,extra,annotator_id,annotator_name
14,709346bec6a24737bc1e0222f775c540,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:03:45,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_709346bec6a24737bc1e0222f775c540.mp4,709346bec6a24737bc1e0222f775c540,105121,105221,"{'1': [17, 78]}",keypoint,,1,admin
15,75e8df8065c042138ed4855485468981,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:04:04,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_75e8df8065c042138ed4855485468981.mp4,75e8df8065c042138ed4855485468981,32305,32405,{'1': [37]},keypoint,,1,admin
16,78716b707c934d499e1d8b5ac6744b6a,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:04:39,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_78716b707c934d499e1d8b5ac6744b6a.mp4,78716b707c934d499e1d8b5ac6744b6a,111340,111440,{'1': [40]},keypoint,,1,admin
17,87af94d04bd84b4bb061b800daa2920b,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:04:59,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_87af94d04bd84b4bb061b800daa2920b.mp4,87af94d04bd84b4bb061b800daa2920b,91818,91918,{'1': [38]},keypoint,,1,admin
18,97aac55c05524be69503602121d45472,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:05:27,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_97aac55c05524be69503602121d45472.mp4,97aac55c05524be69503602121d45472,131110,131210,"{'1': [15, 78]}",keypoint,,1,admin
19,9fd387553fd34d76a650c7192a645d4b,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:05:41,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_9fd387553fd34d76a650c7192a645d4b.mp4,9fd387553fd34d76a650c7192a645d4b,20073,20173,{'1': [34]},keypoint,,1,admin
20,a415f3d913d448b0947166a82729b459,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:06:05,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_a415f3d913d448b0947166a82729b459.mp4,a415f3d913d448b0947166a82729b459,43007,43107,"{'1': [8, 73]}",keypoint,,1,admin
21,af94de1cb4054560859a55c24e7af627,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:06:32,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_af94de1cb4054560859a55c24e7af627.mp4,af94de1cb4054560859a55c24e7af627,71183,71283,{'1': [43]},keypoint,,1,admin
22,b31ae9bbd5894dcca04cf1eaa845b756,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:06:52,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_b31ae9bbd5894dcca04cf1eaa845b756.mp4,b31ae9bbd5894dcca04cf1eaa845b756,84884,84984,{'1': [52]},keypoint,,1,admin
23,d2bc9aa5645f4425aef8515edd602b2c,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:07:19,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_d2bc9aa5645f4425aef8515edd602b2c.mp4,d2bc9aa5645f4425aef8515edd602b2c,57423,57523,"{'1': [28, 69]}",keypoint,,1,admin
24,dd0db6495d6a461884635ab3507b35da,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:07:39,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_dd0db6495d6a461884635ab3507b35da.mp4,dd0db6495d6a461884635ab3507b35da,129549,129649,"{'1': [31, 90]}",keypoint,,1,admin
25,fc5c5847591441cdb7534935dd8249f6,gvEy5FNXKshkvox5BLAhmk,2024-09-02 23:08:11,1,0,@/assets/video/gvEy5FNXKshkvox5BLAhmk_kitchen-mixed-v0_offline_keypoint/gvEy5FNXKshkvox5BLAhmk/kitchen-mixed-v0_fc5c5847591441cdb7534935dd8249f6.mp4,fc5c5847591441cdb7534935dd8249f6,119056,119156,{'1': []},keypoint,,1,admin
