id,query_id,project_id,completion_time,marked_num,skip_num,video_url,start_indices_1,end_indices_1,query_id,start_indices_2,end_indices_2,label,feedback_type,extra,annotator_id,annotator_name
21,1f855e017eec4247a401687f4a82ebcc,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:44:39,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_1f855e017eec4247a401687f4a82ebcc.mp4,81633,81733,1f855e017eec4247a401687f4a82ebcc,51433,51533,{'1': {'0': 2}},comparative,,1,admin
22,1fd9936849ff42b4b28258095d52442f,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:44:55,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_1fd9936849ff42b4b28258095d52442f.mp4,121071,121171,1fd9936849ff42b4b28258095d52442f,93101,93201,{'1': {'0': 0}},comparative,,1,admin
23,20946474968d464f822bfe070a74d8f2,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:45:07,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_20946474968d464f822bfe070a74d8f2.mp4,88604,88704,20946474968d464f822bfe070a74d8f2,59894,59994,{'1': {'0': 1}},comparative,,1,admin
24,21ba5418413349a3a8aa3b676fcb4dc3,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:45:16,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_21ba5418413349a3a8aa3b676fcb4dc3.mp4,118514,118614,21ba5418413349a3a8aa3b676fcb4dc3,13298,13398,{'1': {'0': 0}},comparative,,1,admin
25,24c6f426dd30446ca78e4c1a6300dd27,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:45:26,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_24c6f426dd30446ca78e4c1a6300dd27.mp4,111572,111672,24c6f426dd30446ca78e4c1a6300dd27,94801,94901,{'1': {'0': 2}},comparative,,1,admin
26,2791c84c474046cb8f75f57d18d3e9f8,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:45:37,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_2791c84c474046cb8f75f57d18d3e9f8.mp4,6169,6269,2791c84c474046cb8f75f57d18d3e9f8,24509,24609,{'1': {'0': 2}},comparative,,1,admin
27,2a6338245961458cb16b551f0a915c30,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:45:55,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_2a6338245961458cb16b551f0a915c30.mp4,57109,57209,2a6338245961458cb16b551f0a915c30,62868,62968,{'1': {'0': 0}},comparative,,1,admin
28,2acf4939a2f346f591715e5fba1ce635,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:46:05,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_2acf4939a2f346f591715e5fba1ce635.mp4,117741,117841,2acf4939a2f346f591715e5fba1ce635,96247,96347,{'1': {'0': 0}},comparative,,1,admin
29,2c2f9905576b448bac7e5509b0985c7e,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:46:59,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_2c2f9905576b448bac7e5509b0985c7e.mp4,84905,85005,2c2f9905576b448bac7e5509b0985c7e,34013,34113,{'1': {'0': 0}},comparative,,1,admin
30,2cc31d40e50d4163bacf07e03b96e70c,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:47:35,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_2cc31d40e50d4163bacf07e03b96e70c.mp4,41089,41189,2cc31d40e50d4163bacf07e03b96e70c,279,379,{'1': {'0': 1}},comparative,,1,admin
31,2e83a68cd1a4495e90d58a7ff13c2315,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:47:47,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_2e83a68cd1a4495e90d58a7ff13c2315.mp4,101155,101255,2e83a68cd1a4495e90d58a7ff13c2315,44637,44737,{'1': {'0': 2}},comparative,,1,admin
32,2ee7f92c806c46ae8807559eee000d87,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:48:07,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_2ee7f92c806c46ae8807559eee000d87.mp4,40316,40416,2ee7f92c806c46ae8807559eee000d87,131688,131788,{'1': {'0': 1}},comparative,,1,admin
33,2f3ee4a327dc4ec49a21c6224714965b,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:48:18,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_2f3ee4a327dc4ec49a21c6224714965b.mp4,53262,53362,2f3ee4a327dc4ec49a21c6224714965b,73798,73898,{'1': {'0': 0}},comparative,,1,admin
34,2f7dc2c2791c405ea3dcea81e7fd69b1,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:51:09,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_2f7dc2c2791c405ea3dcea81e7fd69b1.mp4,112033,112133,2f7dc2c2791c405ea3dcea81e7fd69b1,121846,121946,{'1': {'0': 2}},comparative,,1,admin
35,303ebc2941eb49b3aaf181bbbfcb6de7,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:51:16,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_303ebc2941eb49b3aaf181bbbfcb6de7.mp4,57081,57181,303ebc2941eb49b3aaf181bbbfcb6de7,87082,87182,{'1': {'0': 0}},comparative,,1,admin
36,30aa16e4bef647f4b592cebfc48a8215,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:51:28,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_30aa16e4bef647f4b592cebfc48a8215.mp4,124258,124358,30aa16e4bef647f4b592cebfc48a8215,122040,122140,{'1': {'0': 2}},comparative,,1,admin
37,31c87c5af72c496692daa5e934527995,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:51:42,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_31c87c5af72c496692daa5e934527995.mp4,110111,110211,31c87c5af72c496692daa5e934527995,114769,114869,{'1': {'0': 2}},comparative,,1,admin
38,327be09606194c1689e326a505f51bd7,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:52:21,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_327be09606194c1689e326a505f51bd7.mp4,28249,28349,327be09606194c1689e326a505f51bd7,32184,32284,{'1': {'0': 0}},comparative,,1,admin
39,32fdc7549b684a0b9e10257b0faada08,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:52:34,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_32fdc7549b684a0b9e10257b0faada08.mp4,864,964,32fdc7549b684a0b9e10257b0faada08,997,1097,{'1': {'0': 1}},comparative,,1,admin
40,334544f820874e10ae6acdd6517e2d06,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:52:51,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_334544f820874e10ae6acdd6517e2d06.mp4,53948,54048,334544f820874e10ae6acdd6517e2d06,123068,123168,{'1': {'0': 0}},comparative,,1,admin
41,348c113435d44118ae3c6030eb5a7191,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:53:01,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_348c113435d44118ae3c6030eb5a7191.mp4,66050,66150,348c113435d44118ae3c6030eb5a7191,44089,44189,{'1': {'0': 2}},comparative,,1,admin
42,34d1638469cf409993c1e951b3c58c78,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:53:59,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_34d1638469cf409993c1e951b3c58c78.mp4,35915,36015,34d1638469cf409993c1e951b3c58c78,122623,122723,{'1': {'0': 1}},comparative,,1,admin
43,35a8d1abd2bf4ee2b71003dca232e574,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:54:10,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_35a8d1abd2bf4ee2b71003dca232e574.mp4,81531,81631,35a8d1abd2bf4ee2b71003dca232e574,59472,59572,{'1': {'0': 1}},comparative,,1,admin
44,37d735211220477fac5ccc43e5203dc1,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:54:20,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_37d735211220477fac5ccc43e5203dc1.mp4,88308,88408,37d735211220477fac5ccc43e5203dc1,78895,78995,{'1': {'0': 0}},comparative,,1,admin
45,386c47ac267b4148bdfcb049bd5b6ee0,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:54:32,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_386c47ac267b4148bdfcb049bd5b6ee0.mp4,28281,28381,386c47ac267b4148bdfcb049bd5b6ee0,29736,29836,{'1': {'0': 0}},comparative,,1,admin
46,3a3fdb6eac884fcfa08d13ad792cbf32,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:54:44,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_3a3fdb6eac884fcfa08d13ad792cbf32.mp4,16451,16551,3a3fdb6eac884fcfa08d13ad792cbf32,123479,123579,{'1': {'0': 0}},comparative,,1,admin
47,3a7804f157064675bff45ea375917e19,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:55:27,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_3a7804f157064675bff45ea375917e19.mp4,81408,81508,3a7804f157064675bff45ea375917e19,84427,84527,{'1': {'0': 2}},comparative,,1,admin
48,3b6cffe6d0d148fa9141760bac4a3b36,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:55:38,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_3b6cffe6d0d148fa9141760bac4a3b36.mp4,129391,129491,3b6cffe6d0d148fa9141760bac4a3b36,125950,126050,{'1': {'0': 0}},comparative,,1,admin
49,3bc22ddb8acc4785939e3bf76b362f9a,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:56:55,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_3bc22ddb8acc4785939e3bf76b362f9a.mp4,9536,9636,3bc22ddb8acc4785939e3bf76b362f9a,44269,44369,{'1': {'0': 0}},comparative,,1,admin
50,3c9014fd2d2648c99fe0814b14e363b7,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:57:10,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_3c9014fd2d2648c99fe0814b14e363b7.mp4,128201,128301,3c9014fd2d2648c99fe0814b14e363b7,24993,25093,{'1': {'0': 1}},comparative,,1,admin
51,3f855c4d95414139ba09e0469431909b,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:57:25,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_3f855c4d95414139ba09e0469431909b.mp4,60173,60273,3f855c4d95414139ba09e0469431909b,15802,15902,{'1': {'0': 0}},comparative,,1,admin
52,3feb512e82fb4e8d8076f97454546d9e,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:58:41,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_3feb512e82fb4e8d8076f97454546d9e.mp4,47153,47253,3feb512e82fb4e8d8076f97454546d9e,124402,124502,{'1': {'0': 0}},comparative,,1,admin
53,400c3676960d4a399d9a2734028e08a6,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 20:58:53,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_400c3676960d4a399d9a2734028e08a6.mp4,13137,13237,400c3676960d4a399d9a2734028e08a6,112938,113038,{'1': {'0': 1}},comparative,,1,admin
54,40f658a333fe459db4154abbfead318e,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 21:00:31,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_40f658a333fe459db4154abbfead318e.mp4,72009,72109,40f658a333fe459db4154abbfead318e,41829,41929,{'1': {'0': 2}},comparative,,1,admin
55,4339164c68fd445ebfe49cf0710adf21,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 21:05:05,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_4339164c68fd445ebfe49cf0710adf21.mp4,90576,90676,4339164c68fd445ebfe49cf0710adf21,37648,37748,{'1': {'0': 0}},comparative,,1,admin
56,45a661c5a742429aa2973bb1cad9c9a3,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 21:05:17,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_45a661c5a742429aa2973bb1cad9c9a3.mp4,27609,27709,45a661c5a742429aa2973bb1cad9c9a3,2020,2120,{'1': {'0': 0}},comparative,,1,admin
57,47022d5c6d6c419188fdffeff4e46e56,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 21:05:30,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_47022d5c6d6c419188fdffeff4e46e56.mp4,83001,83101,47022d5c6d6c419188fdffeff4e46e56,20721,20821,{'1': {'0': 0}},comparative,,1,admin
58,48f94053ad0f4cf7bced2b6608f9e3a7,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 21:05:49,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_48f94053ad0f4cf7bced2b6608f9e3a7.mp4,73011,73111,48f94053ad0f4cf7bced2b6608f9e3a7,27409,27509,{'1': {'0': 1}},comparative,,1,admin
59,4a547f98d31e46e5bf0b444852b3504c,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 21:06:41,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_4a547f98d31e46e5bf0b444852b3504c.mp4,56595,56695,4a547f98d31e46e5bf0b444852b3504c,91678,91778,{'1': {'0': 0}},comparative,,1,admin
60,4b21a79a77fc41b88f75665b006a6acd,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 21:06:54,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_4b21a79a77fc41b88f75665b006a6acd.mp4,75080,75180,4b21a79a77fc41b88f75665b006a6acd,65934,66034,{'1': {'0': 1}},comparative,,1,admin
61,4bf7b30d119140f2897aa09736770279,CbgJFvEs3t85tyuNE9ULSw,2024-09-02 21:07:13,1,0,@/assets/video/CbgJFvEs3t85tyuNE9ULSw_kitchen-partial-v0_offline_comparative/CbgJFvEs3t85tyuNE9ULSw/kitchen-partial-v0_4bf7b30d119140f2897aa09736770279.mp4,120336,120436,4bf7b30d119140f2897aa09736770279,9485,9585,{'1': {'0': 0}},comparative,,1,admin
